Match_no,Ballnumber,Inningno,Over,Outcome,Batter,Bowler,Comment,Score,runs
29,52,2,8,1,devon conway,Umran Malik,"umran malik to devon conway, 1 run,",1,1
29,53,2,8,2,ruturaj gaikwad,Umran Malik,"umran malik to ruturaj gaikwad, 2 runs,",2,2
29,54,2,8,1,ruturaj gaikwad,Umran Malik,"umran malik to ruturaj gaikwad, 1 run,",1,1
29,55,2,9,1,ruturaj gaikwad,Mayank Markande,"mayank markande to ruturaj gaikwad, 1 run,",1,1
29,56,2,9,1,devon conway,Mayank Markande,"mayank markande to devon conway, 1 run,",1,1
29,57,2,9,2,ruturaj gaikwad,Mayank Markande,"mayank markande to ruturaj gaikwad, 2 runs,",2,2
29,58,2,9,1,ruturaj gaikwad,Mayank Markande,"mayank markande to ruturaj gaikwad, 1 run,",1,1
29,59,2,9,4,devon conway,Mayank Markande,"mayank markande to devon conway, four,",4,4
29,60,2,9,0,devon conway,Mayank Markande,"mayank markande to devon conway, no run,",0,0
29,61,2,10,0,ruturaj gaikwad,Umran Malik,"umran malik to ruturaj gaikwad, no run,",0,0
29,62,2,10,0,ruturaj gaikwad,Umran Malik,"umran malik to ruturaj gaikwad, no run,",0,0
29,63,2,10,0,ruturaj gaikwad,Umran Malik,"umran malik to ruturaj gaikwad, no run,",0,0
29,64,2,10,1,ruturaj gaikwad,Umran Malik,"umran malik to ruturaj gaikwad, 1 run,",1,1
29,65,2,10,0,devon conway,Umran Malik,"umran malik to devon conway, no run,",0,0
29,66,2,10,w,devon conway,Umran Malik,"umran malik to devon conway, no run,                           wicket - runout (umran malik) batsmen out 35(30)",0,0
29,67,2,11,1,ajinkya rahane,Mayank Dagar,"mayank dagar to ajinkya rahane, 1 run,",1,1
29,68,2,11,0,devon conway,Mayank Dagar,"mayank dagar to devon conway, no run,",0,0
29,69,2,11,1,devon conway,Mayank Dagar,"mayank dagar to devon conway, 1 run,",1,1
29,70,2,11,1,ajinkya rahane,Mayank Dagar,"mayank dagar to ajinkya rahane, 1 run,",1,1
29,71,2,11,0,devon conway,Mayank Dagar,"mayank dagar to devon conway, no run,",0,0
29,72,2,11,1,devon conway,Mayank Dagar,"mayank dagar to devon conway, 1 run,",1,1
29,73,2,12,1,n sundar,Washing,"washington sundar to devon conway, 1 run,",1,1
29,74,2,12,1,n sundar,Washing,"washington sundar to ajinkya rahane, 1 run,",1,1
29,75,2,12,0,n sundar,Washing,"washington sundar to devon conway, no run,",0,0
29,76,2,12,0,n sundar,Washing,"washington sundar to devon conway, no run,",0,0
29,77,2,12,1,n sundar,Washing,"washington sundar to devon conway, 1 run,",1,1
29,78,2,12,1,n sundar,Washing,"washington sundar to ajinkya rahane, 1 run,",1,1
29,79,2,13,0,ajinkya rahane,Mayank Dagar,"mayank dagar to ajinkya rahane, no run,",0,0
29,80,2,13,2,ajinkya rahane,Mayank Dagar,"mayank dagar to ajinkya rahane, 2 runs,",2,2
29,81,2,13,1,ajinkya rahane,Mayank Dagar,"mayank dagar to ajinkya rahane, 1 run,",1,1
29,82,2,13,4,devon conway,Mayank Dagar,"mayank dagar to devon conway, four,",4,4
29,83,2,13,1,devon conway,Mayank Dagar,"mayank dagar to devon conway, 1 run,",1,1
29,84,2,13,1,ajinkya rahane,Mayank Dagar,"mayank dagar to ajinkya rahane, 1 run,",1,1
29,85,2,14,1,ajinkya rahane,Mayank Markande,"mayank markande to ajinkya rahane, 1 run,",1,1
29,86,2,14,4,devon conway,Mayank Markande,"mayank markande to devon conway, four,",4,4
29,87,2,14,1,devon conway,Mayank Markande,"mayank markande to devon conway, 1 run,",1,1
29,88,2,14,w,ajinkya rahane,Mayank Markande,"mayank markande to ajinkya rahane, no run,                           wicket - c aiden markram b m markande batsmen out 9(10)",0,0
29,89,2,14,0,ambati rayudu,Mayank Markande,"mayank markande to ambati rayudu, no run,",0,0
29,90,2,14,1,ambati rayudu,Mayank Markande,"mayank markande to ambati rayudu, 1 run,",1,1
29,91,2,15,0,ambati rayudu,Mayank Dagar,"mayank dagar to ambati rayudu, no run,",0,0
29,92,2,15,2,ambati rayudu,Mayank Dagar,"mayank dagar to ambati rayudu, 2 runs,",2,2
29,93,2,15,0,ambati rayudu,Mayank Dagar,"mayank dagar to ambati rayudu, no run,",0,0
29,94,2,15,1,ambati rayudu,Mayank Dagar,"mayank dagar to ambati rayudu, 1 run,",1,1
29,95,2,15,1,devon conway,Mayank Dagar,"mayank dagar to devon conway, 1 run,",1,1
29,96,2,15,4,ambati rayudu,Mayank Dagar,"mayank dagar to ambati rayudu, four,",4,4
29,97,2,16,0,devon conway,Mayank Markande,"mayank markande to devon conway, no run,",0,0
29,98,2,16,1,devon conway,Mayank Markande,"mayank markande to devon conway, 1 run,",1,1
29,99,2,16,1,ambati rayudu,Mayank Markande,"mayank markande to ambati rayudu, 1 run,",1,1
29,100,2,16,0,devon conway,Mayank Markande,"mayank markande to devon conway, no run,",0,0
29,101,2,16,1,devon conway,Mayank Markande,"mayank markande to devon conway, 1 run,",1,1
29,102,2,16,w,ambati rayudu,Mayank Markande,"mayank markande to ambati rayudu, no run,                           wicket - b m markande batsmen out 9(9)",0,0
29,103,2,17,1,devon conway,Umran Malik,"umran malik to devon conway, 1 run,",1,1
29,104,2,17,0,moeen ali,Umran Malik,"umran malik to moeen ali, no run,",0,0
29,105,2,17,0,moeen ali,Umran Malik,"umran malik to moeen ali, no run,",0,0
29,106,2,17,1,moeen ali,Umran Malik,"umran malik to moeen ali, 1 run,",1,1
29,107,2,17,4,devon conway,Umran Malik,"umran malik to devon conway, four,",4,4
29,108,2,17,4,devon conway,Umran Malik,"umran malik to devon conway, four,",4,4
29,109,2,18,1,n sundar,Washing,"washington sundar to moeen ali, 1 run,",1,1
29,110,2,18,1,n sundar,Washing,"washington sundar to devon conway, 1 run,",1,1
29,111,2,18,0,n sundar,Washing,"washington sundar to moeen ali, no run,",0,0
29,112,2,18,4,n sundar,Washing,"washington sundar to moeen ali, four,",4,4
30,1,1,0,0,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, no run,",0,0
30,2,1,0,2,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, 2 runs,",2,2
30,3,1,0,2,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, 2 runs,",2,2
30,4,1,0,0,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, no run,",0,0
30,5,1,0,0,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, no run,",0,0
30,6,1,0,0,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, no run,",0,0
30,7,1,1,0,shubman gill,Krunal Pandya,"krunal pandya to shubman gill, no run,",0,0
30,8,1,1,w,shubman gill,Krunal Pandya,"krunal pandya to shubman gill, no run,                           wicket - c ravi bishnoi b kh pandya batsmen out 0(2)",0,0
30,9,1,1,0,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, no run,",0,0
30,10,1,1,0,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, no run,",0,0
30,11,1,1,1,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, 1 run,",1,1
30,12,1,1,0,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, no run,",0,0
30,13,1,2,2,hardik pandya,Naveen-ul-Haq,"naveen-ul-haq to hardik pandya, 2 runs,",2,2
30,14,1,2,1,hardik pandya,Naveen-ul-Haq,"naveen-ul-haq to hardik pandya, 1 run,",1,1
30,15,1,2,4,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, four,",4,4
30,16,1,2,0,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, no run,",0,0
30,17,1,2,0,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, no run,",0,0
30,18,1,2,1,wriddhiman saha,Naveen-ul-Haq,"naveen-ul-haq to wriddhiman saha, 1 run,",1,1
30,19,1,3,4,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, four,",4,4
30,20,1,3,2,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, 2 runs,",2,2
30,21,1,3,0,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, no run,",0,0
30,22,1,3,1,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, 1 run,",1,1
30,23,1,3,0,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, no run,",0,0
30,24,1,3,0,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, no run,",0,0
30,25,1,4,2,wriddhiman saha,Avesh Khan,"avesh khan to wriddhiman saha, 2 runs,",2,2
30,26,1,4,2,wriddhiman saha,Avesh Khan,"avesh khan to wriddhiman saha, 2 runs,",2,2
30,27,1,4,4,wriddhiman saha,Avesh Khan,"avesh khan to wriddhiman saha, four,",4,4
30,28,1,4,1,wriddhiman saha,Avesh Khan,"avesh khan to wriddhiman saha, 1 run,",1,1
30,29,1,4,0,hardik pandya,Avesh Khan,"avesh khan to hardik pandya, no run,",0,0
30,30,1,4,0,hardik pandya,Avesh Khan,"avesh khan to hardik pandya, no run,",0,0
30,31,1,5,4,wriddhiman saha,Ravi Bishnoi,"ravi bishnoi to wriddhiman saha, four,",4,4
30,32,1,5,4,wriddhiman saha,Ravi Bishnoi,"ravi bishnoi to wriddhiman saha, four,",4,4
30,33,1,5,0,wriddhiman saha,Ravi Bishnoi,"ravi bishnoi to wriddhiman saha, no run,",0,0
30,34,1,5,0,wriddhiman saha,Ravi Bishnoi,"ravi bishnoi to wriddhiman saha, no run,",0,0
30,35,1,5,1,wriddhiman saha,Ravi Bishnoi,"ravi bishnoi to wriddhiman saha, 1 run,",1,1
30,36,1,5,2,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, 2 runs,",2,2
30,37,1,6,1,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, 1 run,",1,1
30,38,1,6,0,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, no run,",0,0
30,39,1,6,1,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, 1 run,",1,1
30,40,1,6,0,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, no run,",0,0
30,41,1,6,2,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, 2 runs,",2,2
30,42,1,6,0,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, no run,",0,0
30,43,1,7,2,inis,Marcus S,"marcus stoinis to hardik pandya, 2 runs,",2,2
30,44,1,7,0,inis,Marcus S,"marcus stoinis to hardik pandya, no run,",0,0
30,45,1,7,0,inis,Marcus S,"marcus stoinis to hardik pandya, no run,",0,0
30,46,1,7,1,inis,Marcus S,"marcus stoinis to hardik pandya, 1 run,",1,1
30,47,1,7,0,inis,Marcus S,"marcus stoinis to wriddhiman saha, no run,",0,0
30,48,1,7,4,inis,Marcus S,"marcus stoinis to wriddhiman saha, four,",4,4
30,49,1,8,1,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, 1 run,",1,1
30,50,1,8,1,wriddhiman saha,Ravi Bishnoi,"ravi bishnoi to wriddhiman saha, 1 run,",1,1
30,51,1,8,4,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, four,",4,4
30,52,1,8,1,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, 1 run,",1,1
30,53,1,8,1,wriddhiman saha,Ravi Bishnoi,"ravi bishnoi to wriddhiman saha, 1 run,",1,1
30,54,1,8,6,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, six,",6,6
30,55,1,9,0,wriddhiman saha,Amit Mishra,"amit mishra to wriddhiman saha, no run,",0,0
30,56,1,9,1,wriddhiman saha,Amit Mishra,"amit mishra to wriddhiman saha, 1 run,",1,1
30,57,1,9,1,hardik pandya,Amit Mishra,"amit mishra to hardik pandya, 1 run,",1,1
30,58,1,9,2,wriddhiman saha,Amit Mishra,"amit mishra to wriddhiman saha, 2 runs,",2,2
30,59,1,9,1,wriddhiman saha,Amit Mishra,"amit mishra to wriddhiman saha, 1 run,",1,1
30,60,1,9,1,hardik pandya,Amit Mishra,"amit mishra to hardik pandya, 1 run,",1,1
30,61,1,10,0,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, no run,",0,0
30,62,1,10,1,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, 1 run,",1,1
30,63,1,10,w,wriddhiman saha,Krunal Pandya,"krunal pandya to wriddhiman saha, no run,                           wicket - c deepak hooda b kh pandya batsmen out 47(37)",0,0
30,64,1,10,1,abhinav manohar,Krunal Pandya,"krunal pandya to abhinav manohar, 1 run,",1,1
30,65,1,10,1,hardik pandya,Krunal Pandya,"krunal pandya to hardik pandya, 1 run,",1,1
30,66,1,10,1,abhinav manohar,Krunal Pandya,"krunal pandya to abhinav manohar, 1 run,",1,1
30,67,1,11,0,abhinav manohar,Amit Mishra,"amit mishra to abhinav manohar, no run,",0,0
30,68,1,11,1,abhinav manohar,Amit Mishra,"amit mishra to abhinav manohar, 1 run,",1,1
30,69,1,11,1,hardik pandya,Amit Mishra,"amit mishra to hardik pandya, 1 run,",1,1
30,70,1,11,w,abhinav manohar,Amit Mishra,"amit mishra to abhinav manohar, no run,                           wicket - c naveen-ul-haq b a mishra batsmen out 3(5)",0,0
30,71,1,11,0,vijay shankar,Amit Mishra,"amit mishra to vijay shankar, no run,",0,0
30,72,1,11,1,vijay shankar,Amit Mishra,"amit mishra to vijay shankar, 1 run,",1,1
30,73,1,12,1,vijay shankar,Avesh Khan,"avesh khan to vijay shankar, 1 run,",1,1
30,74,1,12,0,hardik pandya,Avesh Khan,"avesh khan to hardik pandya, no run,",0,0
30,75,1,12,0,hardik pandya,Avesh Khan,"avesh khan to hardik pandya, no run,",0,0
30,76,1,12,1,hardik pandya,Avesh Khan,"avesh khan to hardik pandya, 1 run,",1,1
30,77,1,12,4,vijay shankar,Avesh Khan,"avesh khan to vijay shankar, four,",4,4
30,78,1,12,1,vijay shankar,Avesh Khan,"avesh khan to vijay shankar, 1 run,",1,1
30,79,1,13,0,inis,Marcus S,"marcus stoinis to vijay shankar, no run,",0,0
30,80,1,13,1,inis,Marcus S,"marcus stoinis to vijay shankar, 1 run,",1,1
30,81,1,13,1,inis,Marcus S,"marcus stoinis to hardik pandya, 1 run,",1,1
30,82,1,13,1,inis,Marcus S,"marcus stoinis to vijay shankar, 1 run,",1,1
30,83,1,13,1,inis,Marcus S,"marcus stoinis to hardik pandya, 1 run,",1,1
30,84,1,13,0,inis,Marcus S,"marcus stoinis to vijay shankar, no run,",0,0
30,85,1,14,0,hardik pandya,Naveen-ul-Haq,"naveen-ul-haq to hardik pandya, no run,",0,0
30,86,1,14,1,hardik pandya,Naveen-ul-Haq,"naveen-ul-haq to hardik pandya, 1 run,",1,1
30,87,1,14,1,vijay shankar,Naveen-ul-Haq,"naveen-ul-haq to vijay shankar, 1 run,",1,1
30,88,1,14,1,hardik pandya,Naveen-ul-Haq,"naveen-ul-haq to hardik pandya, 1 run,",1,1
30,89,1,14,0,vijay shankar,Naveen-ul-Haq,"naveen-ul-haq to vijay shankar, no run,",0,0
30,90,1,14,w,vijay shankar,Naveen-ul-Haq,"naveen-ul-haq to vijay shankar, no run,                           wicket - b naveen-ul-haq batsmen out 10(12)",0,0
30,91,1,15,2,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, 2 runs,",2,2
30,92,1,15,1,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, 1 run,",1,1
30,93,1,15,0,david miller,Ravi Bishnoi,"ravi bishnoi to david miller, no run,",0,0
30,94,1,15,0,david miller,Ravi Bishnoi,"ravi bishnoi to david miller, no run,",0,0
30,95,1,15,1,david miller,Ravi Bishnoi,"ravi bishnoi to david miller, 1 run,",1,1
30,96,1,15,1,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, 1 run,",1,1
30,97,1,16,0,hardik pandya,Avesh Khan,"avesh khan to hardik pandya, no run,",0,0
30,98,1,16,1,hardik pandya,Avesh Khan,"avesh khan to hardik pandya, 1 run,",1,1
30,99,1,16,0,david miller,Avesh Khan,"avesh khan to david miller, no run,",0,0
30,100,1,16,1,david miller,Avesh Khan,"avesh khan to david miller, 1 run,",1,1
30,101,1,16,2,hardik pandya,Avesh Khan,"avesh khan to hardik pandya, 2 runs,",2,2
30,102,1,16,1,hardik pandya,Avesh Khan,"avesh khan to hardik pandya, 1 run,",1,1
30,103,1,17,1,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, 1 run,",1,1
30,104,1,17,1,david miller,Ravi Bishnoi,"ravi bishnoi to david miller, 1 run,",1,1
30,105,1,17,4,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, four,",4,4
30,106,1,17,6,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, six,",6,6
30,107,1,17,6,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, six,",6,6
30,108,1,17,1,hardik pandya,Ravi Bishnoi,"ravi bishnoi to hardik pandya, 1 run,",1,1
30,109,1,18,1,hardik pandya,Naveen-ul-Haq,"naveen-ul-haq to hardik pandya, 1 run,",1,1
30,110,1,18,1lb,david miller,Naveen-ul-Haq,"naveen-ul-haq to david miller, 1 leg bye,",1,0
30,111,1,18,1,hardik pandya,Naveen-ul-Haq,"naveen-ul-haq to hardik pandya, 1 run,",1,1
30,112,1,18,0,david miller,Naveen-ul-Haq,"naveen-ul-haq to david miller, no run,",0,0
30,113,1,18,0,david miller,Naveen-ul-Haq,"naveen-ul-haq to david miller, no run,",0,0
30,114,1,18,2,david miller,Naveen-ul-Haq,"naveen-ul-haq to david miller, 2 runs,",2,2
30,115,1,19,6,inis,Marcus S,"marcus stoinis to hardik pandya, six,",6,6
30,116,1,19,w,inis,Marcus S,"marcus stoinis to hardik pandya, no run,                           wicket - c kl rahul b mp stoinis batsmen out 66(50)",0,0
30,117,1,19,1,inis,Marcus S,"marcus stoinis to rahul tewatia, 1 run,",1,1
30,118,1,19,1,inis,Marcus S,"marcus stoinis to david miller, 1 run,",1,1
30,119,1,19,1,inis,Marcus S,"marcus stoinis to rahul tewatia, 1 run,",1,1
30,120,1,19,w,inis,Marcus S,"marcus stoinis to david miller, no run,                           wicket - c deepak hooda b mp stoinis batsmen out 6(12)",0,0
30,1,2,0,0,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, no run,",0,0
30,2,2,0,0,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, no run,",0,0
30,3,2,0,0,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, no run,",0,0
30,4,2,0,0,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, no run,",0,0
30,5,2,0,0,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, no run,",0,0
30,6,2,0,0,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, no run,",0,0
30,7,2,1,1,kyle mayers,Jayant Yadav,"jayant yadav to kyle mayers, 1 run,",1,1
30,8,2,1,1,kl rahul,Jayant Yadav,"jayant yadav to kl rahul, 1 run,",1,1
30,9,2,1,0,kyle mayers,Jayant Yadav,"jayant yadav to kyle mayers, no run,",0,0
30,10,2,1,4,kyle mayers,Jayant Yadav,"jayant yadav to kyle mayers, four,",4,4
30,11,2,1,0,kyle mayers,Jayant Yadav,"jayant yadav to kyle mayers, no run,",0,0
30,12,2,1,0,kyle mayers,Jayant Yadav,"jayant yadav to kyle mayers, no run,",0,0
30,13,2,2,1,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, 1 run,",1,1
30,14,2,2,0,kyle mayers,Mohammed Shami,"mohammed shami to kyle mayers, no run,",0,0
30,15,2,2,1,kyle mayers,Mohammed Shami,"mohammed shami to kyle mayers, 1 run,",1,1
30,16,2,2,4,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, four,",4,4
30,17,2,2,4,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, four,",4,4
30,18,2,2,4,kl rahul,Mohammed Shami,"mohammed shami to kl rahul, four,",4,4
30,19,2,3,1,kyle mayers,Jayant Yadav,"jayant yadav to kyle mayers, 1 run,",1,1
30,20,2,3,1,kl rahul,Jayant Yadav,"jayant yadav to kl rahul, 1 run,",1,1
30,21,2,3,4,kyle mayers,Jayant Yadav,"jayant yadav to kyle mayers, four,",4,4
30,22,2,3,1,kyle mayers,Jayant Yadav,"jayant yadav to kyle mayers, 1 run,",1,1
30,23,2,3,1,kl rahul,Jayant Yadav,"jayant yadav to kl rahul, 1 run,",1,1
30,24,2,3,2,kyle mayers,Jayant Yadav,"jayant yadav to kyle mayers, 2 runs,",2,2
30,25,2,4,4,kl rahul,Rashid Khan,"rashid khan to kl rahul, four,",4,4
30,26,2,4,4,kl rahul,Rashid Khan,"rashid khan to kl rahul, four,",4,4
30,27,2,4,1,kl rahul,Rashid Khan,"rashid khan to kl rahul, 1 run,",1,1
30,28,2,4,0,kyle mayers,Rashid Khan,"rashid khan to kyle mayers, no run,",0,0
30,29,2,4,6,kyle mayers,Rashid Khan,"rashid khan to kyle mayers, six,",6,6
30,30,2,4,1,kyle mayers,Rashid Khan,"rashid khan to kyle mayers, 1 run,",1,1
30,31,2,5,0,kyle mayers,Mohit Sharma,"mohit sharma to kyle mayers, no run,",0,0
30,32,2,5,1,kyle mayers,Mohit Sharma,"mohit sharma to kyle mayers, 1 run,",1,1
30,33,2,5,4,kl rahul,Mohit Sharma,"mohit sharma to kl rahul, four,",4,4
30,34,2,5,1,kl rahul,Mohit Sharma,"mohit sharma to kl rahul, 1 run,",1,1
30,35,2,5,1,kyle mayers,Mohit Sharma,"mohit sharma to kyle mayers, 1 run,",1,1
30,36,2,5,0,kl rahul,Mohit Sharma,"mohit sharma to kl rahul, no run,",0,0
30,37,2,6,1,kyle mayers,Rashid Khan,"rashid khan to kyle mayers, 1 run,",1,1
30,38,2,6,1,kl rahul,Rashid Khan,"rashid khan to kl rahul, 1 run,",1,1
30,39,2,6,w,kyle mayers,Rashid Khan,"rashid khan to kyle mayers, no run,                           wicket - b rashid khan batsmen out 24(19)",0,0
30,40,2,6,0,krunal pandya,Rashid Khan,"rashid khan to krunal pandya, no run,",0,0
30,41,2,6,0,krunal pandya,Rashid Khan,"rashid khan to krunal pandya, no run,",0,0
30,42,2,6,0,krunal pandya,Rashid Khan,"rashid khan to krunal pandya, no run,",0,0
30,43,2,7,4,kl rahul,Noor Ahmad,"noor ahmad to kl rahul, four,",4,4
30,44,2,7,2,kl rahul,Noor Ahmad,"noor ahmad to kl rahul, 2 runs,",2,2
30,45,2,7,1,kl rahul,Noor Ahmad,"noor ahmad to kl rahul, 1 run,",1,1
30,46,2,7,1,krunal pandya,Noor Ahmad,"noor ahmad to krunal pandya, 1 run,",1,1
30,47,2,7,1,kl rahul,Noor Ahmad,"noor ahmad to kl rahul, 1 run,",1,1
30,48,2,7,1,krunal pandya,Noor Ahmad,"noor ahmad to krunal pandya, 1 run,",1,1
30,49,2,8,4,krunal pandya,Rashid Khan,"rashid khan to krunal pandya, four,",4,4
30,50,2,8,0,krunal pandya,Rashid Khan,"rashid khan to krunal pandya, no run,",0,0
30,51,2,8,2,krunal pandya,Rashid Khan,"rashid khan to krunal pandya, 2 runs,",2,2
30,52,2,8,1,krunal pandya,Rashid Khan,"rashid khan to krunal pandya, 1 run,",1,1
30,53,2,8,0,kl rahul,Rashid Khan,"rashid khan to kl rahul, no run,",0,0
30,54,2,8,1,kl rahul,Rashid Khan,"rashid khan to kl rahul, 1 run,",1,1
30,55,2,9,1,kl rahul,Hardik Pandya,"hardik pandya to kl rahul, 1 run,",1,1
30,56,2,9,0,krunal pandya,Hardik Pandya,"hardik pandya to krunal pandya, no run,",0,0
